timestamp,environment,temperature_C,humidity_percent,lux
2025-03-28T13:07:21.637599,Environment 1,21.68,44.84,490.29
2025-03-28T13:07:22.177814,Environment 2,21.72,44.67,352.51
2025-03-28T13:07:32.700239,Environment 1,21.7,44.88,489.83
2025-03-28T13:07:35.334133,Environment 1,21.7,44.95,489.83
2025-03-28T13:07:35.871062,Environment 2,21.73,44.87,352.51
2025-03-28T13:07:46.393478,Environment 1,21.73,45.23,490.29
2025-03-28T13:07:46.933851,Environment 2,21.74,45.21,353.43
2025-03-28T13:07:57.456059,Environment 1,21.75,45.28,490.29
2025-03-28T13:08:00.090154,Environment 1,21.75,45.32,490.75
2025-03-28T13:08:00.626902,Environment 2,21.74,45.35,352.51
2025-03-28T13:08:11.148831,Environment 1,21.77,45.48,491.67
2025-03-28T13:08:11.689728,Environment 2,21.75,45.44,352.97
2025-03-28T13:08:22.212378,Environment 1,21.79,45.51,491.21
2025-03-28T13:08:24.845543,Environment 1,21.79,45.54,491.67
2025-03-28T13:08:25.382531,Environment 2,21.77,45.61,353.43
2025-03-28T13:08:35.905551,Environment 1,21.79,45.74,491.67
2025-03-28T13:08:36.441506,Environment 2,21.78,45.76,352.97
2025-03-28T13:08:46.964625,Environment 1,21.81,45.87,491.67
2025-03-28T13:08:49.602395,Environment 1,21.81,45.97,492.13
2025-03-28T13:08:50.138396,Environment 2,21.79,45.99,353.43
2025-03-28T13:09:00.660973,Environment 1,21.83,46.15,492.13
2025-03-28T13:09:01.197886,Environment 2,21.8,46.23,353.43
2025-03-28T13:09:11.720509,Environment 1,21.83,46.52,492.6
2025-03-28T13:09:14.354114,Environment 1,21.85,46.58,492.6
2025-03-28T13:09:14.894141,Environment 2,21.8,46.65,352.97
2025-03-28T13:09:25.416739,Environment 1,21.85,46.61,492.13
2025-03-28T13:09:25.953300,Environment 2,21.81,46.69,353.43
2025-03-28T13:09:36.476354,Environment 1,21.87,46.67,492.13
2025-03-28T13:09:39.109645,Environment 1,21.88,46.74,491.67
2025-03-28T13:09:39.650786,Environment 2,21.82,46.87,352.97
2025-03-28T13:09:50.173280,Environment 1,21.87,46.97,491.67
2025-03-28T13:09:50.709621,Environment 2,21.83,47.11,352.97
2025-03-28T13:10:01.231840,Environment 1,21.89,47.05,492.6
2025-03-28T13:10:03.865303,Environment 1,21.91,47.05,491.67
2025-03-28T13:10:04.406334,Environment 2,21.83,47.21,352.97
2025-03-28T13:10:14.928386,Environment 1,21.9,47.2,491.67
2025-03-28T13:10:15.465462,Environment 2,21.84,47.35,352.97
2025-03-28T13:10:25.987374,Environment 1,21.92,47.25,492.13
2025-03-28T13:10:28.621555,Environment 1,21.92,47.25,491.67
2025-03-28T13:10:29.162492,Environment 2,21.85,47.41,353.43
2025-03-28T13:10:39.680957,Environment 1,21.94,47.35,491.21
2025-03-28T13:10:40.221422,Environment 2,21.87,47.51,352.97
2025-03-28T13:10:50.739205,Environment 1,21.94,47.41,491.21
2025-03-28T13:10:53.373302,Environment 1,21.95,47.44,491.67
2025-03-28T13:10:53.913489,Environment 2,21.88,47.57,352.97
2025-03-28T13:11:04.436769,Environment 1,21.95,47.67,491.67
2025-03-28T13:11:04.973328,Environment 2,21.88,47.92,352.97
2025-03-28T13:11:15.496000,Environment 1,21.97,47.79,491.21
2025-03-28T13:11:18.129255,Environment 1,21.97,47.75,491.67
2025-03-28T13:11:18.669793,Environment 2,21.88,48.01,352.51
2025-03-28T13:11:29.192767,Environment 1,21.98,47.79,491.21
2025-03-28T13:11:29.728477,Environment 2,21.9,48.02,352.97
2025-03-28T13:11:40.251183,Environment 1,21.99,47.8,490.75
2025-03-28T13:11:42.885487,Environment 1,21.99,47.83,490.75
2025-03-28T13:11:43.425855,Environment 2,21.9,48.08,352.51
2025-03-28T13:11:53.948574,Environment 1,22.01,48.09,490.75
2025-03-28T13:11:54.484592,Environment 2,21.9,48.37,352.97
2025-03-28T13:12:05.007775,Environment 1,22.01,48.31,491.21
2025-03-28T13:12:07.640843,Environment 1,22.02,48.26,490.75
2025-03-28T13:12:08.181596,Environment 2,21.92,48.5,353.43
2025-03-28T13:12:18.700476,Environment 1,22.02,48.41,491.21
2025-03-28T13:12:19.241116,Environment 2,21.92,48.7,352.97
2025-03-28T13:12:29.763631,Environment 1,22.03,48.52,492.6
2025-03-28T13:12:32.396915,Environment 1,22.04,48.53,491.67
2025-03-28T13:12:32.933972,Environment 2,21.93,48.79,352.97
2025-03-28T13:12:43.456142,Environment 1,22.05,48.64,491.67
2025-03-28T13:12:43.996935,Environment 2,21.93,48.95,353.43
2025-03-28T13:12:54.515305,Environment 1,22.06,48.84,492.13
2025-03-28T13:12:57.152411,Environment 1,22.06,48.86,492.6
2025-03-28T13:12:57.689085,Environment 2,21.93,49.29,353.43
2025-03-28T13:13:08.211623,Environment 1,22.06,48.97,492.13
2025-03-28T13:13:08.748142,Environment 2,21.95,49.31,353.43
2025-03-28T13:13:19.271602,Environment 1,22.08,48.9,493.06
2025-03-28T13:13:21.908433,Environment 1,22.07,48.94,492.6
2025-03-28T13:13:22.444529,Environment 2,21.95,49.44,353.43
2025-03-28T13:13:32.968194,Environment 1,22.09,49.16,494.44
2025-03-28T13:13:33.508025,Environment 2,21.95,49.58,354.36
2025-03-28T13:13:44.026436,Environment 1,22.1,49.27,494.44
2025-03-28T13:13:46.665109,Environment 1,22.1,49.24,494.44
2025-03-28T13:13:47.201641,Environment 2,21.96,49.63,354.36
2025-03-28T13:13:57.723923,Environment 1,22.11,49.3,493.98
2025-03-28T13:13:58.264105,Environment 2,21.96,49.73,354.36
2025-03-28T13:14:08.782906,Environment 1,22.11,49.3,493.52
2025-03-28T13:14:11.416752,Environment 1,22.13,49.28,493.52
2025-03-28T13:14:11.956966,Environment 2,21.98,49.7,353.89
2025-03-28T13:14:22.479515,Environment 1,22.13,49.29,493.98
2025-03-28T13:14:23.016135,Environment 2,21.99,49.75,353.89
2025-03-28T13:14:33.538955,Environment 1,22.14,49.4,493.98
2025-03-28T13:14:36.172359,Environment 1,22.13,49.37,493.98
2025-03-28T13:14:36.708796,Environment 2,21.98,49.73,353.89
2025-03-28T13:14:47.230953,Environment 1,22.14,49.34,493.06
2025-03-28T13:14:47.771786,Environment 2,22.02,49.76,353.89
2025-03-28T13:14:58.294402,Environment 1,22.16,49.45,493.06
2025-03-28T13:15:00.927920,Environment 1,22.16,49.5,492.13
2025-03-28T13:15:01.464490,Environment 2,22.01,49.98,352.97
2025-03-28T13:15:11.987454,Environment 1,22.17,49.54,492.6
2025-03-28T13:15:12.528457,Environment 2,22.02,49.94,352.97
2025-03-28T13:15:23.050636,Environment 1,22.18,49.73,491.21
2025-03-28T13:15:25.684554,Environment 1,22.19,49.73,492.13
2025-03-28T13:15:26.221084,Environment 2,22.02,50.29,352.51
2025-03-28T13:15:36.743449,Environment 1,22.19,50.1,491.21
2025-03-28T13:15:37.283919,Environment 2,22.03,50.56,352.05
2025-03-28T13:15:47.806608,Environment 1,22.2,50.21,490.75
2025-03-28T13:15:50.440475,Environment 1,22.21,50.21,490.75
2025-03-28T13:15:50.977142,Environment 2,22.04,50.67,352.05
2025-03-28T13:16:01.499507,Environment 1,22.2,50.35,491.67
2025-03-28T13:16:02.039535,Environment 2,22.05,50.85,352.05
2025-03-28T13:16:12.562341,Environment 1,22.21,50.4,490.29
2025-03-28T13:16:15.195659,Environment 1,22.22,50.41,490.29
2025-03-28T13:16:15.732667,Environment 2,22.05,50.96,352.51
2025-03-28T13:16:26.255323,Environment 1,22.21,50.56,490.29
2025-03-28T13:16:26.795935,Environment 2,22.07,50.98,352.97
2025-03-28T13:16:37.314053,Environment 1,22.22,50.57,489.83
2025-03-28T13:16:39.952256,Environment 1,22.23,50.56,490.29
2025-03-28T13:16:40.487785,Environment 2,22.07,51.03,352.05
2025-03-28T13:16:51.010926,Environment 1,22.23,50.78,490.29
2025-03-28T13:16:51.547786,Environment 2,22.08,51.27,352.05
2025-03-28T13:17:02.069987,Environment 1,22.25,50.8,490.29
2025-03-28T13:17:04.703632,Environment 1,22.25,50.8,490.29
2025-03-28T13:17:05.244010,Environment 2,22.08,51.28,351.59
2025-03-28T13:17:15.766848,Environment 1,22.25,50.77,489.37
2025-03-28T13:17:16.303453,Environment 2,22.08,51.2,351.59
2025-03-28T13:17:26.826278,Environment 1,22.25,50.86,489.37
2025-03-28T13:17:29.463470,Environment 1,22.26,50.85,489.37
2025-03-28T13:17:30.000647,Environment 2,22.09,51.37,351.13
2025-03-28T13:17:40.522672,Environment 1,22.27,50.87,489.37
2025-03-28T13:17:41.059034,Environment 2,22.09,51.44,351.13
2025-03-28T13:17:51.581084,Environment 1,22.26,50.91,487.99
2025-03-28T13:17:54.219461,Environment 1,22.29,50.95,487.07
2025-03-28T13:17:54.756006,Environment 2,22.1,51.51,350.67
2025-03-28T13:18:05.278602,Environment 1,22.28,51.2,487.53
2025-03-28T13:18:05.814930,Environment 2,22.1,51.62,350.21
2025-03-28T13:18:16.337638,Environment 1,22.29,51.41,486.6
2025-03-28T13:18:18.971643,Environment 1,22.29,51.45,486.6
2025-03-28T13:18:19.512014,Environment 2,22.1,52.04,350.21
2025-03-28T13:18:30.034717,Environment 1,22.29,51.53,486.14
2025-03-28T13:18:30.570740,Environment 2,22.12,52.08,349.75
2025-03-28T13:18:41.094054,Environment 1,22.29,51.77,484.76
2025-03-28T13:18:43.727107,Environment 1,22.31,51.82,484.76
2025-03-28T13:18:44.263700,Environment 2,22.12,52.27,349.75
2025-03-28T13:18:54.786741,Environment 1,22.31,51.69,484.76
2025-03-28T13:18:55.327496,Environment 2,22.12,52.22,349.29
2025-03-28T13:19:05.845091,Environment 1,22.31,51.52,483.84
2025-03-28T13:19:08.482971,Environment 1,22.31,51.49,484.3
2025-03-28T13:19:09.019554,Environment 2,22.13,52.04,348.83
2025-03-28T13:19:19.542646,Environment 1,22.31,51.45,482.92
2025-03-28T13:19:20.078389,Environment 2,22.11,52.05,348.36
2025-03-28T13:19:30.601800,Environment 1,22.31,51.59,482.0
2025-03-28T13:19:33.235018,Environment 1,22.32,51.64,482.46
2025-03-28T13:19:33.776048,Environment 2,22.13,52.2,348.36
2025-03-28T13:19:44.298549,Environment 1,22.32,51.79,482.0
2025-03-28T13:19:44.834665,Environment 2,22.12,52.36,347.44
2025-03-28T13:19:55.357606,Environment 1,22.34,51.82,481.08
2025-03-28T13:19:57.994849,Environment 1,22.33,51.81,481.54
2025-03-28T13:19:58.531617,Environment 2,22.14,52.38,347.44
2025-03-28T13:20:09.053955,Environment 1,22.33,51.88,482.0
2025-03-28T13:20:09.594475,Environment 2,22.14,52.52,346.98
2025-03-28T13:20:20.113453,Environment 1,22.33,51.96,481.54
2025-03-28T13:20:22.749929,Environment 1,22.34,52.11,480.61
2025-03-28T13:20:23.287835,Environment 2,22.14,52.82,346.98
2025-03-28T13:20:33.809555,Environment 1,22.35,52.35,481.08
2025-03-28T13:20:34.346139,Environment 2,22.14,53.04,347.44
2025-03-28T13:20:44.869112,Environment 1,22.34,52.61,481.08
2025-03-28T13:20:47.502422,Environment 1,22.35,52.61,480.61
2025-03-28T13:20:48.043842,Environment 2,22.17,53.24,346.98
2025-03-28T13:20:58.562267,Environment 1,22.36,52.46,480.61
2025-03-28T13:20:59.102248,Environment 2,22.16,53.06,346.98
2025-03-28T13:21:09.624810,Environment 1,22.36,52.42,481.54
2025-03-28T13:21:12.258724,Environment 1,22.35,52.36,480.61
2025-03-28T13:21:12.794889,Environment 2,22.18,52.91,346.98
2025-03-28T13:21:23.318268,Environment 1,22.36,52.39,481.08
2025-03-28T13:21:23.858327,Environment 2,22.17,53.06,346.98
2025-03-28T13:21:34.380970,Environment 1,22.36,52.52,480.61
2025-03-28T13:21:37.014367,Environment 1,22.36,52.47,481.08
2025-03-28T13:21:37.551589,Environment 2,22.19,53.05,346.98
2025-03-28T13:21:48.074070,Environment 1,22.37,52.53,481.54
2025-03-28T13:21:48.614102,Environment 2,22.19,53.11,346.98
2025-03-28T13:21:59.136179,Environment 1,22.38,52.61,481.08
2025-03-28T13:22:01.770559,Environment 1,22.38,52.6,481.08
2025-03-28T13:22:02.311188,Environment 2,22.19,53.2,346.98
2025-03-28T13:22:12.830017,Environment 1,22.39,52.33,480.15
2025-03-28T13:22:13.370132,Environment 2,22.2,53.03,346.52
2025-03-28T13:22:23.892933,Environment 1,22.4,52.15,480.15
2025-03-28T13:22:26.526518,Environment 1,22.4,52.04,480.61
2025-03-28T13:22:27.066555,Environment 2,22.19,52.57,346.52
2025-03-28T13:22:37.585791,Environment 1,22.41,51.44,480.15
2025-03-28T13:22:38.126469,Environment 2,22.21,52.01,346.06
2025-03-28T13:22:48.644604,Environment 1,22.39,51.14,479.23
2025-03-28T13:22:51.282643,Environment 1,22.4,51.1,479.23
2025-03-28T13:22:51.818986,Environment 2,22.2,51.65,346.06
2025-03-28T13:23:02.341740,Environment 1,22.41,50.81,479.23
2025-03-28T13:23:02.881839,Environment 2,22.22,51.48,345.6
2025-03-28T13:23:13.400751,Environment 1,22.4,50.53,478.77
2025-03-28T13:23:16.034515,Environment 1,22.4,50.48,478.31
2025-03-28T13:23:16.574309,Environment 2,22.22,51.06,345.14
2025-03-28T13:23:27.097310,Environment 1,22.39,50.34,476.93
2025-03-28T13:23:27.633320,Environment 2,22.21,50.82,344.68
2025-03-28T13:23:38.156522,Environment 1,22.42,50.08,476.47
2025-03-28T13:23:40.789929,Environment 1,22.4,50.05,476.93
2025-03-28T13:23:41.331041,Environment 2,22.21,50.55,344.22
2025-03-28T13:23:51.853304,Environment 1,22.41,49.81,476.47
2025-03-28T13:23:52.390026,Environment 2,22.21,50.34,344.22
2025-03-28T13:24:02.912658,Environment 1,22.41,49.67,476.01
2025-03-28T13:24:05.545901,Environment 1,22.4,49.6,476.47
2025-03-28T13:24:06.086385,Environment 2,22.21,50.1,343.76
2025-03-28T13:24:16.608955,Environment 1,22.4,49.53,475.08
2025-03-28T13:24:17.145096,Environment 2,22.2,50.1,343.3
2025-03-28T13:24:27.668005,Environment 1,22.39,49.62,475.08
2025-03-28T13:24:30.302019,Environment 1,22.38,49.6,474.16
2025-03-28T13:24:30.842032,Environment 2,22.19,50.1,343.3
2025-03-28T13:24:41.365066,Environment 1,22.39,49.29,473.7
2025-03-28T13:24:41.901257,Environment 2,22.19,49.79,342.84
2025-03-28T13:24:52.424028,Environment 1,22.37,49.19,473.24
2025-03-28T13:24:55.057534,Environment 1,22.37,49.2,472.78
2025-03-28T13:24:55.598476,Environment 2,22.19,49.69,342.84
2025-03-28T13:25:06.116309,Environment 1,22.36,49.12,471.86
2025-03-28T13:25:06.657445,Environment 2,22.2,49.63,342.84
2025-03-28T13:25:17.180279,Environment 1,22.36,48.95,472.78
2025-03-28T13:25:19.813203,Environment 1,22.36,48.91,472.78
2025-03-28T13:25:20.349865,Environment 2,22.18,49.4,342.37
2025-03-28T13:25:30.872880,Environment 1,22.35,48.86,472.78
2025-03-28T13:25:31.409284,Environment 2,22.19,49.27,342.37
2025-03-28T13:25:41.931561,Environment 1,22.33,48.7,471.86
2025-03-28T13:25:44.569685,Environment 1,22.33,48.67,473.24
2025-03-28T13:25:45.105641,Environment 2,22.18,49.12,341.91
2025-03-28T13:25:55.628979,Environment 1,22.33,48.61,472.32
2025-03-28T13:25:56.165527,Environment 2,22.18,49.03,341.91
2025-03-28T13:26:06.687935,Environment 1,22.32,48.52,471.86
2025-03-28T13:26:09.321558,Environment 1,22.31,48.53,472.32
2025-03-28T13:26:09.862134,Environment 2,22.18,48.89,341.91
2025-03-28T13:26:20.384571,Environment 1,22.31,48.38,471.4
2025-03-28T13:26:20.920542,Environment 2,22.17,48.73,342.84
2025-03-28T13:26:31.443704,Environment 1,22.31,48.31,472.32
2025-03-28T13:26:34.077051,Environment 1,22.31,48.3,471.4
2025-03-28T13:26:34.617678,Environment 2,22.17,48.72,341.91
2025-03-28T13:26:45.136100,Environment 1,22.29,48.19,471.86
2025-03-28T13:26:45.677365,Environment 2,22.17,48.59,341.91
2025-03-28T13:26:56.199211,Environment 1,22.29,48.15,470.02
2025-03-28T13:26:58.833426,Environment 1,22.29,48.12,470.02
2025-03-28T13:26:59.370139,Environment 2,22.16,48.43,340.99
2025-03-28T13:27:09.891780,Environment 1,22.31,47.96,470.02
2025-03-28T13:27:10.432483,Environment 2,22.16,48.31,340.99
2025-03-28T13:27:20.954836,Environment 1,22.29,47.79,470.48
2025-03-28T13:27:23.588060,Environment 1,22.31,47.79,470.02
2025-03-28T13:27:24.125130,Environment 2,22.14,48.16,340.99
2025-03-28T13:27:34.648514,Environment 1,22.28,47.72,470.48
2025-03-28T13:27:35.188979,Environment 2,22.13,48.07,340.99
2025-03-28T13:27:45.706696,Environment 1,22.29,47.49,470.02
2025-03-28T13:27:48.344984,Environment 1,22.28,47.42,470.48
2025-03-28T13:27:48.881288,Environment 2,22.12,47.84,340.99
2025-03-28T13:27:59.403982,Environment 1,22.27,47.39,470.48
2025-03-28T13:27:59.944902,Environment 2,22.11,47.84,341.45
2025-03-28T13:28:10.462636,Environment 1,22.26,47.27,470.94
2025-03-28T13:28:13.101203,Environment 1,22.27,47.28,470.94
2025-03-28T13:28:13.636940,Environment 2,22.11,47.67,341.45
2025-03-28T13:28:24.160069,Environment 1,22.26,47.22,471.4
2025-03-28T13:28:24.701067,Environment 2,22.1,47.67,341.45
2025-03-28T13:28:35.223312,Environment 1,22.25,47.17,471.4
2025-03-28T13:28:37.856863,Environment 1,22.26,47.09,471.4
2025-03-28T13:28:38.392765,Environment 2,22.08,47.55,341.45
2025-03-28T13:28:48.915550,Environment 1,22.26,47.04,471.86
2025-03-28T13:28:49.452439,Environment 2,22.09,47.42,341.45
2025-03-28T13:28:59.974319,Environment 1,22.26,46.93,471.86
2025-03-28T13:29:02.612331,Environment 1,22.25,46.85,471.86
2025-03-28T13:29:03.149088,Environment 2,22.07,47.24,341.45
2025-03-28T13:29:13.671856,Environment 1,22.24,46.73,471.4
2025-03-28T13:29:14.208271,Environment 2,22.08,47.2,341.45
2025-03-28T13:29:24.730651,Environment 1,22.23,46.7,472.32
2025-03-28T13:29:27.364228,Environment 1,22.23,46.67,471.86
2025-03-28T13:29:27.904771,Environment 2,22.06,47.05,341.45
2025-03-28T13:29:38.427040,Environment 1,22.22,46.52,471.86
2025-03-28T13:29:38.964444,Environment 2,22.06,46.93,341.45
2025-03-28T13:29:49.486071,Environment 1,22.2,46.51,471.86
2025-03-28T13:29:52.120653,Environment 1,22.21,46.48,471.4
2025-03-28T13:29:52.660502,Environment 2,22.05,46.88,341.45
2025-03-28T13:30:03.183538,Environment 1,22.2,46.31,471.4
2025-03-28T13:30:03.720480,Environment 2,22.05,46.69,341.45
2025-03-28T13:30:14.242240,Environment 1,22.19,46.26,471.86
2025-03-28T13:30:16.879868,Environment 1,22.2,46.26,471.86
2025-03-28T13:30:17.416914,Environment 2,22.04,46.62,341.45
2025-03-28T13:30:27.939026,Environment 1,22.17,46.14,470.94
2025-03-28T13:30:28.475908,Environment 2,22.03,46.49,340.99
2025-03-28T13:30:38.998386,Environment 1,22.14,46.14,470.94
2025-03-28T13:30:41.632494,Environment 1,22.14,46.11,470.94
2025-03-28T13:30:42.172138,Environment 2,22.02,46.42,340.99
2025-03-28T13:30:52.695645,Environment 1,22.13,46.04,471.86
2025-03-28T13:30:53.232222,Environment 2,22.02,46.35,340.99
2025-03-28T13:31:03.754377,Environment 1,22.11,45.96,471.86
2025-03-28T13:31:06.387640,Environment 1,22.11,45.99,471.4
2025-03-28T13:31:06.928667,Environment 2,22.01,46.25,341.45
2025-03-28T13:31:17.447392,Environment 1,22.07,45.95,471.86
2025-03-28T13:31:17.988195,Environment 2,21.99,46.16,341.45
2025-03-28T13:31:28.510336,Environment 1,22.06,45.96,471.86
2025-03-28T13:31:31.143881,Environment 1,22.05,45.93,472.32
2025-03-28T13:31:31.680286,Environment 2,21.97,46.15,341.45
2025-03-28T13:31:42.203429,Environment 1,22.06,45.81,472.32
2025-03-28T13:31:42.744068,Environment 2,21.97,46.02,341.45
2025-03-28T13:31:53.262269,Environment 1,22.01,45.72,472.32
2025-03-28T13:31:55.900121,Environment 1,22.01,45.73,472.32
2025-03-28T13:31:56.436826,Environment 2,21.94,45.91,341.91
2025-03-28T13:32:06.959260,Environment 1,21.99,45.67,472.78
2025-03-28T13:32:07.499747,Environment 2,21.91,45.86,341.45
2025-03-28T13:32:18.018316,Environment 1,21.98,45.71,472.32
2025-03-28T13:32:20.655959,Environment 1,21.98,45.68,472.32
2025-03-28T13:32:21.192802,Environment 2,21.91,45.82,341.91
2025-03-28T13:32:31.714577,Environment 1,21.97,45.59,472.32
2025-03-28T13:32:32.255235,Environment 2,21.91,45.73,341.91
2025-03-28T13:32:42.778312,Environment 1,21.95,45.51,472.78
2025-03-28T13:32:45.411867,Environment 1,21.95,45.49,471.4
2025-03-28T13:32:45.947967,Environment 2,21.9,45.6,341.45
2025-03-28T13:32:56.470314,Environment 1,21.93,45.47,471.86
2025-03-28T13:32:57.011253,Environment 2,21.91,45.61,341.45
2025-03-28T13:33:07.534052,Environment 1,21.93,45.4,471.86
2025-03-28T13:33:10.167254,Environment 1,21.92,45.39,471.86
2025-03-28T13:33:10.704522,Environment 2,21.91,45.46,341.91
2025-03-28T13:33:21.226256,Environment 1,21.9,45.3,471.86
2025-03-28T13:33:21.762828,Environment 2,21.93,45.35,341.45
2025-03-28T13:33:32.285654,Environment 1,21.91,45.25,471.86
2025-03-28T13:33:34.923525,Environment 1,21.9,45.26,472.32
2025-03-28T13:33:35.459896,Environment 2,21.91,45.23,341.91
2025-03-28T13:33:45.978921,Environment 1,21.91,45.16,472.32
2025-03-28T13:33:46.519418,Environment 2,21.92,45.12,341.91
2025-03-28T13:33:57.041614,Environment 1,21.89,45.12,472.32
2025-03-28T13:33:59.675340,Environment 1,21.89,45.07,472.32
2025-03-28T13:34:00.215586,Environment 2,21.93,45.04,342.37
2025-03-28T13:34:10.737909,Environment 1,21.88,44.9,472.32
2025-03-28T13:34:11.275433,Environment 2,21.93,44.9,341.91
2025-03-28T13:34:21.797088,Environment 1,21.88,44.81,472.78
2025-03-28T13:34:24.431561,Environment 1,21.89,44.8,472.32
2025-03-28T13:34:24.971592,Environment 2,21.92,44.67,341.91
2025-03-28T13:34:35.494058,Environment 1,21.88,44.67,472.78
2025-03-28T13:34:36.030805,Environment 2,21.92,44.57,341.91
2025-03-28T13:34:46.553245,Environment 1,21.85,44.64,472.32
2025-03-28T13:34:49.186934,Environment 1,21.85,44.64,472.78
2025-03-28T13:34:49.727354,Environment 2,21.92,44.51,342.84
2025-03-28T13:35:00.246157,Environment 1,21.85,44.65,473.24
2025-03-28T13:35:00.786677,Environment 2,21.92,44.43,342.84
2025-03-28T13:35:11.305539,Environment 1,21.84,44.51,473.24
2025-03-28T13:35:13.943374,Environment 1,21.83,44.5,472.78
2025-03-28T13:35:14.479677,Environment 2,21.92,44.32,341.91
2025-03-28T13:35:25.001874,Environment 1,21.83,44.48,473.24
2025-03-28T13:35:25.543019,Environment 2,21.9,44.25,342.37
2025-03-28T13:35:36.060819,Environment 1,21.82,44.35,472.78
2025-03-28T13:35:38.695082,Environment 1,21.81,44.3,473.24
2025-03-28T13:35:39.235665,Environment 2,21.9,44.19,342.37
2025-03-28T13:35:49.757909,Environment 1,21.79,44.28,473.24
2025-03-28T13:35:50.294909,Environment 2,21.9,44.02,342.37
2025-03-28T13:36:00.817296,Environment 1,21.77,44.31,472.32
2025-03-28T13:36:03.450923,Environment 1,21.79,44.27,472.78
2025-03-28T13:36:03.991075,Environment 2,21.88,43.96,342.37
2025-03-28T13:36:14.513371,Environment 1,21.78,44.25,472.78
2025-03-28T13:36:15.050319,Environment 2,21.88,43.95,342.37
2025-03-28T13:36:25.573159,Environment 1,21.77,44.16,474.16
2025-03-28T13:36:28.206560,Environment 1,21.77,44.15,475.55
2025-03-28T13:36:28.747297,Environment 2,21.88,43.84,343.76
2025-03-28T13:36:39.270097,Environment 1,21.75,44.1,472.32
2025-03-28T13:36:39.806431,Environment 2,21.85,43.79,329.93
2025-03-28T13:36:50.329147,Environment 1,21.75,44.09,460.8
2025-03-28T13:36:52.962072,Environment 1,21.75,44.07,466.79
2025-03-28T13:36:53.502540,Environment 2,21.84,43.76,337.77
2025-03-28T13:37:04.025526,Environment 1,21.76,43.86,475.08
2025-03-28T13:37:04.561942,Environment 2,21.85,43.56,343.76
2025-03-28T13:37:15.085084,Environment 1,21.74,43.9,475.55
2025-03-28T13:37:17.718061,Environment 1,21.75,43.91,475.08
2025-03-28T13:37:18.259172,Environment 2,21.83,43.64,343.76
2025-03-28T13:37:28.777734,Environment 1,21.73,43.9,475.55
2025-03-28T13:37:29.318748,Environment 2,21.85,43.61,343.76
2025-03-28T13:37:39.840528,Environment 1,21.74,43.86,476.47
2025-03-28T13:37:42.473798,Environment 1,21.74,43.78,476.47
2025-03-28T13:37:43.015114,Environment 2,21.83,43.47,344.22
2025-03-28T13:37:53.532749,Environment 1,21.74,43.71,476.93
2025-03-28T13:37:54.074104,Environment 2,21.83,43.43,344.68
2025-03-28T13:38:04.595969,Environment 1,21.75,43.62,476.47
2025-03-28T13:38:07.230090,Environment 1,21.74,43.6,476.47
2025-03-28T13:38:07.766580,Environment 2,21.82,43.36,344.22
2025-03-28T13:38:18.289608,Environment 1,21.73,43.52,476.47
2025-03-28T13:38:18.829596,Environment 2,21.81,43.3,344.68
2025-03-28T13:38:29.352793,Environment 1,21.74,43.53,477.39
2025-03-28T13:38:31.986457,Environment 1,21.74,43.53,476.47
2025-03-28T13:38:32.522913,Environment 2,21.82,43.22,344.22
2025-03-28T13:38:43.045504,Environment 1,21.74,43.34,477.85
2025-03-28T13:38:43.585275,Environment 2,21.82,43.16,344.68
2025-03-28T13:38:54.104081,Environment 1,21.72,43.35,478.77
2025-03-28T13:38:56.741848,Environment 1,21.72,43.35,478.31
2025-03-28T13:38:57.278268,Environment 2,21.83,43.06,344.68
2025-03-28T13:39:07.800782,Environment 1,21.69,43.23,478.77
2025-03-28T13:39:08.337171,Environment 2,21.83,42.96,345.14
2025-03-28T13:39:18.860584,Environment 1,21.69,43.18,478.77
2025-03-28T13:39:21.494091,Environment 1,21.69,43.13,479.69
2025-03-28T13:39:22.034554,Environment 2,21.82,42.77,345.14
2025-03-28T13:39:32.557326,Environment 1,21.7,43.1,479.23
2025-03-28T13:39:33.093013,Environment 2,21.81,42.77,345.6
2025-03-28T13:39:43.616286,Environment 1,21.69,43.07,479.23
2025-03-28T13:39:46.249854,Environment 1,21.69,43.05,479.69
2025-03-28T13:39:46.786403,Environment 2,21.81,42.72,345.6
2025-03-28T13:39:57.309128,Environment 1,21.69,42.94,480.61
2025-03-28T13:39:57.849143,Environment 2,21.8,42.63,346.06
2025-03-28T13:40:08.372126,Environment 1,21.69,42.87,481.08
2025-03-28T13:40:11.005788,Environment 1,21.7,42.88,481.08
2025-03-28T13:40:11.541694,Environment 2,21.8,42.62,346.98
2025-03-28T13:40:22.064302,Environment 1,21.68,42.81,481.54
2025-03-28T13:40:22.604734,Environment 2,21.8,42.59,347.44
2025-03-28T13:40:33.128062,Environment 1,21.7,42.87,481.54
2025-03-28T13:40:35.761865,Environment 1,21.72,42.85,482.0
2025-03-28T13:40:36.297859,Environment 2,21.81,42.58,346.98
2025-03-28T13:40:46.820624,Environment 1,21.72,42.75,482.0
2025-03-28T13:40:47.360918,Environment 2,21.81,42.43,347.44
2025-03-28T13:40:57.884149,Environment 1,21.72,42.68,482.46
2025-03-28T13:41:00.517350,Environment 1,21.73,42.67,483.84
2025-03-28T13:41:01.053827,Environment 2,21.8,42.39,347.9
2025-03-28T13:41:11.576241,Environment 1,21.72,42.61,482.92
